date,sfk_price,sfk_amount,pfk_price,pfk_amount
2026-04-11 15:00:00+00:00,3666.0,943,3748.6,409.49
2026-04-11 16:00:00+00:00,3666.0,943,3748.6,409.49
2026-04-11 17:00:00+00:00,3666.0,943,3748.6,409.49
2026-04-11 18:00:00+00:00,2500.0,909,2166.1,409.49
2026-04-11 19:00:00+00:00,2500.0,909,2166.1,409.49
2026-04-11 20:00:00+00:00,2500.0,909,2166.1,409.49
2026-04-11 21:00:00+00:00,1489.6,809,2849.97,365.49
2026-04-11 22:00:00+00:00,1489.6,809,2849.97,365.49
2026-04-11 23:00:00+00:00,1489.6,809,2849.97,365.49
2026-04-12 00:00:00+00:00,750.0,773,2949.97,365.49
2026-04-12 01:00:00+00:00,750.0,773,2949.97,365.49
2026-04-12 02:00:00+00:00,750.0,773,2949.97,365.49
2026-04-12 03:00:00+00:00,750.0,773,2949.97,365.49
2026-04-12 04:00:00+00:00,750.0,773,2949.97,365.49
2026-04-12 05:00:00+00:00,2000.0,807,2949.97,365.49
2026-04-12 06:00:00+00:00,2000.0,807,2949.97,365.49
2026-04-12 07:00:00+00:00,2000.0,807,2949.97,365.49
2026-04-12 08:00:00+00:00,4000.0,905,2949.97,365.49
2026-04-12 09:00:00+00:00,4000.0,905,2949.97,365.49
2026-04-12 10:00:00+00:00,4000.0,905,2949.97,365.49
2026-04-12 11:00:00+00:00,4000.0,905,2949.97,365.49
2026-04-12 12:00:00+00:00,4578.5,978,2949.97,365.49
2026-04-12 13:00:00+00:00,4578.5,978,2949.97,365.49
2026-04-12 14:00:00+00:00,4578.5,978,2949.97,365.49
2026-04-12 15:00:00+00:00,2244.5,956,2849.97,392.49
2026-04-12 16:00:00+00:00,2244.5,956,2849.97,392.49
2026-04-12 17:00:00+00:00,2244.5,956,2849.97,392.49
2026-04-12 18:00:00+00:00,1910.3,934,2499.97,392.49
2026-04-12 19:00:00+00:00,1910.3,934,2499.97,392.49
2026-04-12 20:00:00+00:00,1910.3,934,2499.97,392.49
2026-04-12 21:00:00+00:00,1977.0,966,2999.97,381.49
2026-04-12 22:00:00+00:00,1977.0,966,2999.97,381.49
2026-04-12 23:00:00+00:00,1977.0,966,2999.97,381.49
2026-04-13 00:00:00+00:00,1000.0,807,2999.97,368.49
2026-04-13 01:00:00+00:00,1000.0,807,2999.97,368.49
2026-04-13 02:00:00+00:00,1000.0,807,2999.97,368.49
2026-04-13 03:00:00+00:00,1000.0,807,2999.97,368.49
2026-04-13 04:00:00+00:00,3993.0,1017,2999.97,368.49
2026-04-13 05:00:00+00:00,3993.0,1017,2999.97,368.49
2026-04-13 06:00:00+00:00,3993.0,1017,2999.97,368.49
2026-04-13 07:00:00+00:00,3993.0,1017,2999.97,368.49
2026-04-13 08:00:00+00:00,3887.0,972,2999.97,368.49
2026-04-13 09:00:00+00:00,3887.0,972,2999.97,368.49
2026-04-13 10:00:00+00:00,3887.0,972,2999.97,368.49
2026-04-13 11:00:00+00:00,3887.0,972,2999.97,368.49
2026-04-13 12:00:00+00:00,5562.9,1107,2999.97,368.49
2026-04-13 13:00:00+00:00,5562.9,1107,2999.97,368.49
2026-04-13 14:00:00+00:00,5562.9,1107,2999.97,368.49
2026-04-13 15:00:00+00:00,2500.0,994,4491.7,386.49
2026-04-13 16:00:00+00:00,2500.0,994,4491.7,386.49
2026-04-13 17:00:00+00:00,2500.0,994,4491.7,386.49
2026-04-13 18:00:00+00:00,3300.0,982,3305.6,386.49
2026-04-13 19:00:00+00:00,3300.0,982,3305.6,386.49
2026-04-13 20:00:00+00:00,3300.0,982,3305.6,386.49
2026-04-13 21:00:00+00:00,1977.0,912,3099.97,392.49
2026-04-13 22:00:00+00:00,1977.0,912,3099.97,392.49
2026-04-13 23:00:00+00:00,1977.0,912,3099.97,392.49
2026-04-14 00:00:00+00:00,1755.0,840,3099.97,392.49
2026-04-14 01:00:00+00:00,1755.0,840,3099.97,392.49
2026-04-14 02:00:00+00:00,1755.0,840,3099.97,392.49
2026-04-14 03:00:00+00:00,1755.0,840,3099.97,392.49
2026-04-14 04:00:00+00:00,4444.0,1017,3099.97,368.49
2026-04-14 05:00:00+00:00,4444.0,1017,3099.97,368.49
2026-04-14 06:00:00+00:00,4444.0,1017,3099.97,368.49
2026-04-14 07:00:00+00:00,4444.0,1017,3099.97,368.49
2026-04-14 08:00:00+00:00,4323.0,966,3099.97,368.49
2026-04-14 09:00:00+00:00,4323.0,966,3099.97,368.49
2026-04-14 10:00:00+00:00,4323.0,966,3099.97,368.49
2026-04-14 11:00:00+00:00,4323.0,966,3099.97,368.49
2026-04-14 12:00:00+00:00,4000.0,1122,3099.97,358.49
2026-04-14 13:00:00+00:00,4000.0,1122,3099.97,358.49
2026-04-14 14:00:00+00:00,4000.0,1122,3099.97,358.49
2026-04-14 15:00:00+00:00,2000.0,942,2849.97,428.49
2026-04-14 16:00:00+00:00,2000.0,942,2849.97,428.49
2026-04-14 17:00:00+00:00,2000.0,942,2849.97,428.49
2026-04-14 18:00:00+00:00,2500.0,978,3997.0,410.49
2026-04-14 19:00:00+00:00,2500.0,978,3997.0,410.49
2026-04-14 20:00:00+00:00,2500.0,978,3997.0,410.49
2026-04-14 21:00:00+00:00,4271.0,903,4215.0,408.99
2026-04-14 22:00:00+00:00,4271.0,903,4215.0,408.99
2026-04-14 23:00:00+00:00,4271.0,903,4215.0,408.99
2026-04-15 00:00:00+00:00,3977.0,823,6475.0,408.99
2026-04-15 01:00:00+00:00,3977.0,823,6475.0,408.99
2026-04-15 02:00:00+00:00,3977.0,823,6475.0,408.99
2026-04-15 03:00:00+00:00,3977.0,823,6475.0,408.99
2026-04-15 04:00:00+00:00,8181.0,1007,6899.0,332.99
2026-04-15 05:00:00+00:00,8181.0,1007,6899.0,332.99
2026-04-15 06:00:00+00:00,8181.0,1007,6899.0,332.99
2026-04-15 07:00:00+00:00,8181.0,1007,6899.0,332.99
2026-04-15 08:00:00+00:00,6606.56,959,3199.97,319.99
2026-04-15 09:00:00+00:00,6606.56,959,3199.97,319.99
2026-04-15 10:00:00+00:00,6606.56,959,3199.97,319.99
2026-04-15 11:00:00+00:00,6606.56,959,3199.97,319.99
2026-04-15 12:00:00+00:00,8923.0,1125,3199.97,319.99
2026-04-15 13:00:00+00:00,8923.0,1125,3199.97,319.99
2026-04-15 14:00:00+00:00,8923.0,1125,3199.97,319.99
2026-04-15 15:00:00+00:00,2883.3,958,4211.1,409.99
2026-04-15 16:00:00+00:00,2883.3,958,4211.1,409.99
2026-04-15 17:00:00+00:00,2883.3,958,4211.1,409.99
2026-04-15 18:00:00+00:00,2566.7,982,4600.0,429.99
2026-04-15 19:00:00+00:00,2566.7,982,4600.0,429.99
2026-04-15 20:00:00+00:00,2566.7,982,4600.0,429.99
2026-04-15 21:00:00+00:00,4750.0,933,5499.0,408.99
2026-04-15 22:00:00+00:00,4750.0,933,5499.0,408.99
2026-04-15 23:00:00+00:00,4750.0,933,5499.0,408.99
2026-04-16 00:00:00+00:00,3756.7,827,5742.0,395.99
2026-04-16 01:00:00+00:00,3756.7,827,5742.0,395.99
2026-04-16 02:00:00+00:00,3756.7,827,5742.0,395.99
2026-04-16 03:00:00+00:00,3756.7,827,5742.0,395.99
2026-04-16 04:00:00+00:00,4216.7,1029,3299.97,369.99
2026-04-16 05:00:00+00:00,4216.7,1029,3299.97,369.99
2026-04-16 06:00:00+00:00,4216.7,1029,3299.97,369.99
2026-04-16 07:00:00+00:00,4216.7,1029,3299.97,369.99
2026-04-16 08:00:00+00:00,4140.0,943,3199.97,346.99
2026-04-16 09:00:00+00:00,4140.0,943,3199.97,346.99
2026-04-16 10:00:00+00:00,4140.0,943,3199.97,346.99
2026-04-16 11:00:00+00:00,4140.0,943,3199.97,346.99
2026-04-16 12:00:00+00:00,8181.0,1102,3199.97,346.99
2026-04-16 13:00:00+00:00,8181.0,1102,3199.97,346.99
2026-04-16 14:00:00+00:00,8181.0,1102,3199.97,346.99
2026-04-16 15:00:00+00:00,2400.01,943,3299.97,411.99
2026-04-16 16:00:00+00:00,2400.01,943,3299.97,411.99
2026-04-16 17:00:00+00:00,2400.01,943,3299.97,411.99
2026-04-16 18:00:00+00:00,1766.7,958,3299.97,411.99
2026-04-16 19:00:00+00:00,1766.7,958,3299.97,411.99
2026-04-16 20:00:00+00:00,1766.7,958,3299.97,411.99
2026-04-16 21:00:00+00:00,4126.1,923,5800.0,373.49
2026-04-16 22:00:00+00:00,4126.1,923,5800.0,373.49
2026-04-16 23:00:00+00:00,4126.1,923,5800.0,373.49
2026-04-17 00:00:00+00:00,3231.0,806,5800.0,373.49
2026-04-17 01:00:00+00:00,3231.0,806,5800.0,373.49
2026-04-17 02:00:00+00:00,3231.0,806,5800.0,373.49
2026-04-17 03:00:00+00:00,3231.0,806,5800.0,373.49
2026-04-17 04:00:00+00:00,4458.0,1014,2499.96,293.49
2026-04-17 05:00:00+00:00,4458.0,1014,2499.96,293.49
2026-04-17 06:00:00+00:00,4458.0,1014,2499.96,293.49
2026-04-17 07:00:00+00:00,4458.0,1014,2499.96,293.49
2026-04-17 08:00:00+00:00,5484.4,975,2499.96,293.49
2026-04-17 09:00:00+00:00,5484.4,975,2499.96,293.49
2026-04-17 10:00:00+00:00,5484.4,975,2499.96,293.49
2026-04-17 11:00:00+00:00,5484.4,975,2499.96,293.49
2026-04-17 12:00:00+00:00,4458.6,1108,2499.96,293.49
2026-04-17 13:00:00+00:00,4458.6,1108,2499.96,293.49
2026-04-17 14:00:00+00:00,4458.6,1108,2499.96,293.49
2026-04-17 15:00:00+00:00,2000.0,964,4500.0,391.49
2026-04-17 16:00:00+00:00,2000.0,964,4500.0,391.49
2026-04-17 17:00:00+00:00,2000.0,964,4500.0,391.49
2026-04-17 18:00:00+00:00,2000.0,972,4500.0,391.49
2026-04-17 19:00:00+00:00,2000.0,972,4500.0,391.49
2026-04-17 20:00:00+00:00,2000.0,972,4500.0,391.49
2026-04-17 21:00:00+00:00,3437.0,939,2999.96,313.5
2026-04-17 22:00:00+00:00,3437.0,939,2999.96,313.5
2026-04-17 23:00:00+00:00,3437.0,939,2999.96,313.5
2026-04-18 00:00:00+00:00,3250.0,809,2999.96,313.5
2026-04-18 01:00:00+00:00,3250.0,809,2999.96,313.5
2026-04-18 02:00:00+00:00,3250.0,809,2999.96,313.5
2026-04-18 03:00:00+00:00,3250.0,809,2999.96,313.5
2026-04-18 04:00:00+00:00,4000.0,908,2999.96,283.5
2026-04-18 05:00:00+00:00,4000.0,908,2999.96,283.5
2026-04-18 06:00:00+00:00,4000.0,908,2999.96,283.5
2026-04-18 07:00:00+00:00,4000.0,908,2999.96,283.5
2026-04-18 08:00:00+00:00,4000.0,904,2999.96,283.5
2026-04-18 09:00:00+00:00,4000.0,904,2999.96,283.5
2026-04-18 10:00:00+00:00,4000.0,904,2999.96,283.5
2026-04-18 11:00:00+00:00,4000.0,904,2999.96,283.5
2026-04-18 12:00:00+00:00,3997.0,1044,2999.96,283.5
2026-04-18 13:00:00+00:00,3997.0,1044,2999.96,283.5
2026-04-18 14:00:00+00:00,3997.0,1044,2999.96,283.5
2026-04-18 15:00:00+00:00,3495.0,979,2999.96,313.5
2026-04-18 16:00:00+00:00,3495.0,979,2999.96,313.5
2026-04-18 17:00:00+00:00,3495.0,979,2999.96,313.5
2026-04-18 18:00:00+00:00,3495.0,959,2999.96,313.5
2026-04-18 19:00:00+00:00,3495.0,959,2999.96,313.5
2026-04-18 20:00:00+00:00,3495.0,959,2999.96,313.5
2026-04-18 21:00:00+00:00,2500.0,867,2989.96,324.0
2026-04-18 22:00:00+00:00,2500.0,867,2989.96,324.0
2026-04-18 23:00:00+00:00,2500.0,867,2989.96,324.0
2026-04-19 00:00:00+00:00,2000.0,775,2989.96,324.0
2026-04-19 01:00:00+00:00,2000.0,775,2989.96,324.0
2026-04-19 02:00:00+00:00,2000.0,775,2989.96,324.0
2026-04-19 03:00:00+00:00,2000.0,775,2989.96,324.0
2026-04-19 04:00:00+00:00,2000.0,775,2989.96,324.0
2026-04-19 05:00:00+00:00,3250.0,801,2989.96,267.0
2026-04-19 06:00:00+00:00,3250.0,801,2989.96,267.0
2026-04-19 07:00:00+00:00,3250.0,801,2989.96,267.0
2026-04-19 08:00:00+00:00,3921.0,910,2989.96,267.0
2026-04-19 09:00:00+00:00,3921.0,910,2989.96,267.0
2026-04-19 10:00:00+00:00,3921.0,910,2989.96,267.0
2026-04-19 11:00:00+00:00,3921.0,910,2989.96,267.0
2026-04-19 12:00:00+00:00,5700.5,950,2989.96,267.0
2026-04-19 13:00:00+00:00,5700.5,950,2989.96,267.0
2026-04-19 14:00:00+00:00,5700.5,950,2989.96,267.0
2026-04-19 15:00:00+00:00,3250.0,940,2989.96,336.5
2026-04-19 16:00:00+00:00,3250.0,940,2989.96,336.5
2026-04-19 17:00:00+00:00,3250.0,940,2989.96,336.5
2026-04-19 18:00:00+00:00,2500.0,922,2989.96,336.5
2026-04-19 19:00:00+00:00,2500.0,922,2989.96,336.5
2026-04-19 20:00:00+00:00,2500.0,922,2989.96,336.5
2026-04-19 21:00:00+00:00,3196.0,908,2979.96,313.5
2026-04-19 22:00:00+00:00,3196.0,908,2979.96,313.5
2026-04-19 23:00:00+00:00,3196.0,908,2979.96,313.5
2026-04-20 00:00:00+00:00,2000.0,828,2979.96,328.5
2026-04-20 01:00:00+00:00,2000.0,828,2979.96,328.5
2026-04-20 02:00:00+00:00,2000.0,828,2979.96,328.5
2026-04-20 03:00:00+00:00,2000.0,828,2979.96,328.5
2026-04-20 04:00:00+00:00,5598.8,1013,2979.96,283.5
2026-04-20 05:00:00+00:00,5598.8,1013,2979.96,283.5
2026-04-20 06:00:00+00:00,5598.8,1013,2979.96,283.5
2026-04-20 07:00:00+00:00,5598.8,1013,2979.96,283.5
2026-04-20 08:00:00+00:00,5806.5,949,2979.96,283.5
2026-04-20 09:00:00+00:00,5806.5,949,2979.96,283.5
2026-04-20 10:00:00+00:00,5806.5,949,2979.96,283.5
2026-04-20 11:00:00+00:00,5806.5,949,2979.96,283.5
2026-04-20 12:00:00+00:00,7513.3,1110,2979.96,283.5
2026-04-20 13:00:00+00:00,7513.3,1110,2979.96,283.5
2026-04-20 14:00:00+00:00,7513.3,1110,2979.96,283.5
2026-04-20 15:00:00+00:00,3500.0,941,3155.6,350.0
2026-04-20 16:00:00+00:00,3500.0,941,3155.6,350.0
2026-04-20 17:00:00+00:00,3500.0,941,3155.6,350.0
2026-04-20 18:00:00+00:00,3897.0,956,3516.7,350.0
2026-04-20 19:00:00+00:00,3897.0,956,3516.7,350.0
2026-04-20 20:00:00+00:00,3897.0,956,3516.7,350.0
2026-04-20 21:00:00+00:00,2000.0,907,2969.96,366.49
2026-04-20 22:00:00+00:00,2000.0,907,2969.96,366.49
2026-04-20 23:00:00+00:00,2000.0,907,2969.96,366.49
2026-04-21 00:00:00+00:00,1762.6,822,2969.96,348.49
2026-04-21 01:00:00+00:00,1762.6,822,2969.96,348.49
2026-04-21 02:00:00+00:00,1762.6,822,2969.96,348.49
2026-04-21 03:00:00+00:00,1762.6,822,2969.96,348.49
2026-04-21 04:00:00+00:00,6000.0,1024,2969.96,286.49
2026-04-21 05:00:00+00:00,6000.0,1024,2969.96,286.49
2026-04-21 06:00:00+00:00,6000.0,1024,2969.96,286.49
2026-04-21 07:00:00+00:00,6000.0,1024,2969.96,286.49
2026-04-21 08:00:00+00:00,3997.0,951,2969.96,286.49
2026-04-21 09:00:00+00:00,3997.0,951,2969.96,286.49
2026-04-21 10:00:00+00:00,3997.0,951,2969.96,286.49
2026-04-21 11:00:00+00:00,3997.0,951,2969.96,286.49
2026-04-21 12:00:00+00:00,6000.0,1125,2969.96,286.49
2026-04-21 13:00:00+00:00,6000.0,1125,2969.96,286.49
2026-04-21 14:00:00+00:00,6000.0,1125,2969.96,286.49
2026-04-21 15:00:00+00:00,2690.22,953,3968.1,316.49
2026-04-21 16:00:00+00:00,2690.22,953,3968.1,316.49
2026-04-21 17:00:00+00:00,2690.22,953,3968.1,316.49
2026-04-21 18:00:00+00:00,2500.0,993,2969.96,316.49
2026-04-21 19:00:00+00:00,2500.0,993,2969.96,316.49
2026-04-21 20:00:00+00:00,2500.0,993,2969.96,316.49
2026-04-21 21:00:00+00:00,3015.6,913,3999.0,392.49
2026-04-21 22:00:00+00:00,3015.6,913,3999.0,392.49
2026-04-21 23:00:00+00:00,3015.6,913,3999.0,392.49
2026-04-22 00:00:00+00:00,2000.0,845,3099.96,374.49
2026-04-22 01:00:00+00:00,2000.0,845,3099.96,374.49
2026-04-22 02:00:00+00:00,2000.0,845,3099.96,374.49
2026-04-22 03:00:00+00:00,2000.0,845,3099.96,374.49
2026-04-22 04:00:00+00:00,2000.0,1002,3099.96,298.49
2026-04-22 05:00:00+00:00,2000.0,1002,3099.96,298.49
2026-04-22 06:00:00+00:00,2000.0,1002,3099.96,298.49
2026-04-22 07:00:00+00:00,2000.0,1002,3099.96,298.49
2026-04-22 08:00:00+00:00,2000.0,1002,3919.96,298.49
2026-04-22 09:00:00+00:00,2000.0,1002,3919.96,298.49
2026-04-22 10:00:00+00:00,2000.0,1002,3919.96,298.49
2026-04-22 11:00:00+00:00,2000.0,1002,3919.96,298.49
2026-04-22 12:00:00+00:00,2820.0,1107,3499.96,298.49
2026-04-22 13:00:00+00:00,2820.0,1107,3499.96,298.49
2026-04-22 14:00:00+00:00,2820.0,1107,3499.96,298.49
2026-04-22 15:00:00+00:00,3466.7,940,5293.0,368.49
2026-04-22 16:00:00+00:00,3466.7,940,5293.0,368.49
2026-04-22 17:00:00+00:00,3466.7,940,5293.0,368.49
2026-04-22 18:00:00+00:00,2266.7,943,5293.0,368.49
2026-04-22 19:00:00+00:00,2266.7,943,5293.0,368.49
2026-04-22 20:00:00+00:00,2266.7,943,5293.0,368.49
2026-04-22 21:00:00+00:00,2191.2,907,3999.0,405.99
2026-04-22 22:00:00+00:00,2191.2,907,3999.0,405.99
2026-04-22 23:00:00+00:00,2191.2,907,3999.0,405.99
2026-04-23 00:00:00+00:00,2000.0,822,3399.96,387.99
2026-04-23 01:00:00+00:00,2000.0,822,3399.96,387.99
2026-04-23 02:00:00+00:00,2000.0,822,3399.96,387.99
2026-04-23 03:00:00+00:00,2000.0,822,3399.96,387.99
2026-04-23 04:00:00+00:00,5212.06,1010,3399.96,307.49
2026-04-23 05:00:00+00:00,5212.06,1010,3399.96,307.49
2026-04-23 06:00:00+00:00,5212.06,1010,3399.96,307.49
2026-04-23 07:00:00+00:00,5212.06,1010,3399.96,307.49
2026-04-23 08:00:00+00:00,3204.0,963,3899.96,307.49
2026-04-23 09:00:00+00:00,3204.0,963,3899.96,307.49
2026-04-23 10:00:00+00:00,3204.0,963,3899.96,307.49
2026-04-23 11:00:00+00:00,3204.0,963,3899.96,307.49
2026-04-23 12:00:00+00:00,7684.01,1101,3499.96,307.49
2026-04-23 13:00:00+00:00,7684.01,1101,3499.96,307.49
2026-04-23 14:00:00+00:00,7684.01,1101,3499.96,307.49
2026-04-23 15:00:00+00:00,2948.0,959,3746.96,348.99
2026-04-23 16:00:00+00:00,2948.0,959,3746.96,348.99
2026-04-23 17:00:00+00:00,2948.0,959,3746.96,348.99
2026-04-23 18:00:00+00:00,1394.1,952,4448.5,348.99
2026-04-23 19:00:00+00:00,1394.1,952,4448.5,348.99
2026-04-23 20:00:00+00:00,1394.1,952,4448.5,348.99
2026-04-23 21:00:00+00:00,2441.3,912,3099.97,395.99
2026-04-23 22:00:00+00:00,2441.3,912,3099.97,395.99
2026-04-23 23:00:00+00:00,2441.3,912,3099.97,395.99
2026-04-24 00:00:00+00:00,2000.0,862,3099.97,395.99
2026-04-24 01:00:00+00:00,2000.0,862,3099.97,395.99
2026-04-24 02:00:00+00:00,2000.0,862,3099.97,395.99
2026-04-24 03:00:00+00:00,2000.0,862,3099.97,395.99
2026-04-24 04:00:00+00:00,2860.9,1017,3099.97,319.99
2026-04-24 05:00:00+00:00,2860.9,1017,3099.97,319.99
2026-04-24 06:00:00+00:00,2860.9,1017,3099.97,319.99
2026-04-24 07:00:00+00:00,2860.9,1017,3099.97,319.99
2026-04-24 08:00:00+00:00,2000.0,950,3099.97,319.99
2026-04-24 09:00:00+00:00,2000.0,950,3099.97,319.99
2026-04-24 10:00:00+00:00,2000.0,950,3099.97,319.99
2026-04-24 11:00:00+00:00,2000.0,950,3099.97,319.99
2026-04-24 12:00:00+00:00,5799.0,1119,3099.97,319.99
2026-04-24 13:00:00+00:00,5799.0,1119,3099.97,319.99
2026-04-24 14:00:00+00:00,5799.0,1119,3099.97,319.99
2026-04-24 15:00:00+00:00,2896.3,960,3099.97,356.99
2026-04-24 16:00:00+00:00,2896.3,960,3099.97,356.99
2026-04-24 17:00:00+00:00,2896.3,960,3099.97,356.99
2026-04-24 18:00:00+00:00,1800.0,958,3827.5,356.99
2026-04-24 19:00:00+00:00,1800.0,958,3827.5,356.99
2026-04-24 20:00:00+00:00,1800.0,958,3827.5,356.99
2026-04-24 21:00:00+00:00,2000.0,915,3999.97,283.49
2026-04-24 22:00:00+00:00,2000.0,915,3999.97,283.49
2026-04-24 23:00:00+00:00,2000.0,915,3999.97,283.49
2026-04-25 00:00:00+00:00,1000.0,812,3999.97,283.49
2026-04-25 01:00:00+00:00,1000.0,812,3999.97,283.49
2026-04-25 02:00:00+00:00,1000.0,812,3999.97,283.49
2026-04-25 03:00:00+00:00,1000.0,812,3999.97,283.49
2026-04-25 04:00:00+00:00,2000.0,935,3999.97,259.49
2026-04-25 05:00:00+00:00,2000.0,935,3999.97,259.49
2026-04-25 06:00:00+00:00,2000.0,935,3999.97,259.49
2026-04-25 07:00:00+00:00,2000.0,935,3999.97,259.49
2026-04-25 08:00:00+00:00,2000.0,937,3999.97,259.49
2026-04-25 09:00:00+00:00,2000.0,937,3999.97,259.49
2026-04-25 10:00:00+00:00,2000.0,937,3999.97,259.49
2026-04-25 11:00:00+00:00,2000.0,937,3999.97,259.49
2026-04-25 12:00:00+00:00,3250.0,1006,3999.97,259.49
2026-04-25 13:00:00+00:00,3250.0,1006,3999.97,259.49
2026-04-25 14:00:00+00:00,3250.0,1006,3999.97,259.49
2026-04-25 15:00:00+00:00,2561.2,968,3999.97,296.49
2026-04-25 16:00:00+00:00,2561.2,968,3999.97,296.49
2026-04-25 17:00:00+00:00,2561.2,968,3999.97,296.49
2026-04-25 18:00:00+00:00,1736.2,910,3999.97,296.49
2026-04-25 19:00:00+00:00,1736.2,910,3999.97,296.49
2026-04-25 20:00:00+00:00,1736.2,910,3999.97,296.49
2026-04-25 21:00:00+00:00,2000.0,807,3999.97,276.49
2026-04-25 22:00:00+00:00,2000.0,807,3999.97,276.49
2026-04-25 23:00:00+00:00,2000.0,807,3999.97,276.49
2026-04-26 00:00:00+00:00,2189.3,770,3999.97,285.49
2026-04-26 01:00:00+00:00,2189.3,770,3999.97,285.49
2026-04-26 02:00:00+00:00,2189.3,770,3999.97,285.49
2026-04-26 03:00:00+00:00,2189.3,770,3999.97,285.49
2026-04-26 04:00:00+00:00,2189.3,770,3999.97,285.49
2026-04-26 05:00:00+00:00,1888.0,834,3999.97,204.99
2026-04-26 06:00:00+00:00,1888.0,834,3999.97,204.99
2026-04-26 07:00:00+00:00,1888.0,834,3999.97,204.99
2026-04-26 08:00:00+00:00,1888.0,913,3999.97,204.99
2026-04-26 09:00:00+00:00,1888.0,913,3999.97,204.99
2026-04-26 10:00:00+00:00,1888.0,913,3999.97,204.99
2026-04-26 11:00:00+00:00,1888.0,913,3999.97,204.99
2026-04-26 12:00:00+00:00,2000.0,1004,3999.97,204.99
2026-04-26 13:00:00+00:00,2000.0,1004,3999.97,204.99
2026-04-26 14:00:00+00:00,2000.0,1004,3999.97,204.99
2026-04-26 15:00:00+00:00,6000.0,992,3999.97,246.49
2026-04-26 16:00:00+00:00,6000.0,992,3999.97,246.49
2026-04-26 17:00:00+00:00,6000.0,992,3999.97,246.49
2026-04-26 18:00:00+00:00,3250.0,902,3999.97,246.49
2026-04-26 19:00:00+00:00,3250.0,902,3999.97,246.49
2026-04-26 20:00:00+00:00,3250.0,902,3999.97,246.49
2026-04-26 21:00:00+00:00,4300.0,907,3999.97,276.49
2026-04-26 22:00:00+00:00,4300.0,907,3999.97,276.49
2026-04-26 23:00:00+00:00,4300.0,907,3999.97,276.49
2026-04-27 00:00:00+00:00,2000.0,817,4399.97,285.49
2026-04-27 01:00:00+00:00,2000.0,817,4399.97,285.49
2026-04-27 02:00:00+00:00,2000.0,817,4399.97,285.49
2026-04-27 03:00:00+00:00,2000.0,817,4399.97,285.49
2026-04-27 04:00:00+00:00,2777.9,1029,3999.97,209.49
2026-04-27 05:00:00+00:00,2777.9,1029,3999.97,209.49
2026-04-27 06:00:00+00:00,2777.9,1029,3999.97,209.49
2026-04-27 07:00:00+00:00,2777.9,1029,3999.97,209.49
2026-04-27 08:00:00+00:00,2000.0,967,3999.97,209.49
2026-04-27 09:00:00+00:00,2000.0,967,3999.97,209.49
2026-04-27 10:00:00+00:00,2000.0,967,3999.97,209.49
2026-04-27 11:00:00+00:00,2000.0,967,3999.97,209.49
2026-04-27 12:00:00+00:00,2642.6,1111,4399.97,209.49
2026-04-27 13:00:00+00:00,2642.6,1111,4399.97,209.49
2026-04-27 14:00:00+00:00,2642.6,1111,4399.97,209.49
2026-04-27 15:00:00+00:00,4300.0,988,3999.97,246.49
2026-04-27 16:00:00+00:00,4300.0,988,3999.97,246.49
2026-04-27 17:00:00+00:00,4300.0,988,3999.97,246.49
2026-04-27 18:00:00+00:00,4300.0,983,4052.0,246.49
2026-04-27 19:00:00+00:00,4300.0,983,4052.0,246.49
2026-04-27 20:00:00+00:00,4300.0,983,4052.0,246.49
2026-04-27 21:00:00+00:00,3250.0,904,4399.97,259.99
2026-04-27 22:00:00+00:00,3250.0,904,4399.97,259.99
2026-04-27 23:00:00+00:00,3250.0,904,4399.97,259.99
2026-04-28 00:00:00+00:00,3250.0,804,4599.97,259.99
2026-04-28 01:00:00+00:00,3250.0,804,4599.97,259.99
2026-04-28 02:00:00+00:00,3250.0,804,4599.97,259.99
2026-04-28 03:00:00+00:00,3250.0,804,4599.97,259.99
2026-04-28 04:00:00+00:00,6423.37,1007,4399.97,259.99
2026-04-28 05:00:00+00:00,6423.37,1007,4399.97,259.99
2026-04-28 06:00:00+00:00,6423.37,1007,4399.97,259.99
2026-04-28 07:00:00+00:00,6423.37,1007,4399.97,259.99
2026-04-28 08:00:00+00:00,6378.3,940,4399.97,259.99
2026-04-28 09:00:00+00:00,6378.3,940,4399.97,259.99
2026-04-28 10:00:00+00:00,6378.3,940,4399.97,259.99
2026-04-28 11:00:00+00:00,6378.3,940,4399.97,259.99
2026-04-28 12:00:00+00:00,9423.0,1117,4599.97,259.99
2026-04-28 13:00:00+00:00,9423.0,1117,4599.97,259.99
2026-04-28 14:00:00+00:00,9423.0,1117,4599.97,259.99
2026-04-28 15:00:00+00:00,4300.0,960,4399.97,279.49
2026-04-28 16:00:00+00:00,4300.0,960,4399.97,279.49
2026-04-28 17:00:00+00:00,4300.0,960,4399.97,279.49
2026-04-28 18:00:00+00:00,4300.0,960,4399.97,279.49
2026-04-28 19:00:00+00:00,4300.0,960,4399.97,279.49
2026-04-28 20:00:00+00:00,4300.0,960,4399.97,279.49
2026-04-28 21:00:00+00:00,2000.0,901,4999.97,351.75
2026-04-28 22:00:00+00:00,2000.0,901,4999.97,351.75
2026-04-28 23:00:00+00:00,2000.0,901,4999.97,351.75
2026-04-29 00:00:00+00:00,1233.0,801,4999.97,351.75
2026-04-29 01:00:00+00:00,1233.0,801,4999.97,351.75
2026-04-29 02:00:00+00:00,1233.0,801,4999.97,351.75
